#{"t_start": 1774181056.7920475, "env_id": "None"}
r,l,t
-3.042021,150,1886.427853
-3.718911,150,1889.973866
-2.082085,150,1893.898465
-3.855927,150,1899.547414
-2.18615,150,1903.234562
10.600824,80,1905.078283
-2.823172,150,1908.688697
-2.291478,150,1912.246195
-3.452635,150,1915.61039
-6.260715,150,1918.876933
-5.161764,150,1921.753218
-2.961836,150,1925.351094
-4.735829,150,1928.881714
-4.948208,150,1932.535186
-2.570253,150,1935.896974
-2.264483,150,1939.780463
-5.665916,150,1943.347506
-4.513499,150,1949.145248
6.368397,136,1952.533843
-3.171774,150,1955.802175
-4.670288,150,1958.908095
-3.562155,150,1961.931326
-3.162809,150,1965.341055
-2.858283,150,1968.978786
-3.16167,150,1972.214813
9.275896,100,1974.647704
-2.757085,150,1978.270486
-2.818024,150,1981.972137
-6.454979,150,1985.538275
-3.3198,150,1989.192502
-9.221962,150,1992.53818
-4.783618,150,1997.446485
-5.300415,150,2000.820569
-4.378252,150,2004.168346
9.879266,61,2005.821635
-3.063822,150,2009.700092
-4.318675,150,2013.274277
-2.782934,150,2016.890764
-3.404095,150,2020.610662
-5.678405,150,2024.570661
-3.189492,150,2028.405136
-3.916868,150,2031.471362
-4.600455,150,2034.466783
-4.710764,150,2037.475059
-4.355575,150,2041.203393
-2.69403,150,2047.027663
-3.049129,150,2050.59451
-3.227252,150,2054.226798
-4.785277,150,2057.915317
-3.950911,150,2061.70866
-3.483518,150,2065.129067
-5.521227,150,2068.452728
11.151774,66,2069.820179
-2.743852,150,2073.047279
-3.097579,150,2076.160681
-5.036463,150,2079.603518
-2.38588,150,2083.141989
-2.960938,150,2086.681478
-2.93913,150,2090.445147
-2.347627,150,2096.284019
9.533696,63,2097.788363
-4.289719,150,2101.413456
7.735519,116,2104.19278
-4.036344,150,2107.30084
2.644065,112,2109.288799
-1.897437,150,2112.237856
-4.233718,150,2115.790406
-2.313915,150,2119.264079
7.184047,137,2122.268864
-2.905162,150,2125.879194
-3.716844,150,2129.283474
9.823154,52,2130.590907
-0.448575,150,2134.271292
-2.267362,150,2137.638549
-3.765958,150,2141.275081
8.461448,75,2144.984283
-4.066511,150,2147.778787
-2.341228,150,2150.867886
-3.960834,150,2154.162519
8.896426,82,2156.118247
-4.933085,150,2159.650186
-5.615158,150,2163.364113
-2.487258,150,2167.095254
-2.326148,150,2170.668676
8.759313,131,2173.793318
-3.725051,150,2177.134709
-2.728178,150,2180.834606
-2.916017,150,2184.106547
-5.147601,150,2186.970736
-4.347436,150,2190.112815
10.414698,69,2194.026661
-2.52695,150,2197.84779
-3.429641,150,2201.531535
-4.475624,150,2205.005086
-5.711856,150,2208.792332
-3.507492,150,2212.305447
-4.037746,150,2215.948216
-2.576613,150,2219.589922
-3.397248,150,2222.895674
-4.93942,150,2226.081409
-2.525692,150,2228.893679
7.239877,150,2232.432424
-4.553073,150,2236.037432
-3.041335,150,2239.481197
-1.167932,150,2245.241947
-1.12816,150,2248.863916
-2.919973,150,2252.497709
-3.644998,150,2255.859608
-6.680878,150,2259.408184
-3.777455,150,2262.509519
-2.776674,150,2265.619977
-2.805145,150,2268.870049
-4.69207,150,2272.526437
-2.893273,150,2276.27751
9.010023,82,2278.23771
-5.160594,150,2281.372346
-3.615506,150,2285.185197
9.650188,50,2286.319273
-3.41562,150,2292.029985
-2.967296,150,2295.783785
-2.090802,150,2299.002966
-0.930863,150,2301.902273
-1.872636,150,2305.121959
7.437233,140,2308.513361
9.633741,82,2310.342091
9.384206,118,2313.422913
-5.065013,150,2317.038853
-2.235474,150,2320.810843
8.965811,101,2323.221821
-2.913106,150,2326.901607
-3.177805,150,2330.777219
-2.97014,150,2334.573746
-1.510017,150,2337.908784
-3.982045,150,2343.151914
9.126321,123,2345.747029
-2.528671,150,2349.504025
7.686852,119,2352.482148
-2.223322,150,2355.983369
-3.72938,150,2359.632384
-4.367178,150,2363.397436
-1.085367,150,2366.933618
-2.992016,150,2370.518167
-4.10256,150,2374.127157
-5.060267,150,2377.163612
-3.55025,150,2380.056093
-3.038561,150,2383.765799
-3.066715,150,2387.208678
-3.841887,150,2393.051278
9.217944,78,2394.823397
-4.197073,150,2398.464272
-2.458301,150,2402.134342
-4.134642,150,2405.509042
-2.995759,150,2409.258445
10.900744,54,2410.521122
-4.843891,150,2413.472842
8.84223,103,2415.250097
-4.003798,150,2418.326214
-1.993861,150,2421.65965
-3.153465,150,2425.326608
-2.26495,150,2429.032488
9.660343,116,2431.715501
-3.990768,150,2435.03775
-3.899874,150,2438.466362
-3.294094,150,2444.240387
8.146148,109,2446.935338
-3.120631,150,2450.721951
-0.182398,150,2453.404444
10.742279,47,2454.485454
-4.120752,150,2457.710077
-1.74329,150,2461.292417
5.418929,142,2464.767531
-2.140142,150,2468.539157
-3.517999,150,2471.992237
-3.743795,150,2475.803566
-4.863094,150,2479.230702
-2.606283,150,2483.070191
7.776311,121,2485.973907
-4.696422,150,2491.538453
-3.589805,150,2494.538735
9.991934,90,2496.288259
-3.554371,150,2499.747906
-3.019059,150,2503.57
10.478673,46,2504.492309
-1.856195,150,2508.234922
8.190837,87,2510.251859
11.955956,65,2511.943782
-3.30507,150,2515.45162
-4.476068,150,2519.388244
-4.247368,150,2523.0382
-4.43378,150,2526.546746
-2.321262,150,2529.319743
-7.454701,150,2532.451503
-6.526833,150,2535.719527
-4.487168,150,2541.715226
-4.156116,150,2545.538965
-4.140883,150,2549.265429
9.798835,99,2551.746494
10.435266,72,2553.523566
9.814,59,2554.826219
8.869676,58,2556.131428
8.945756,93,2558.222993
-3.924882,150,2562.049097
9.283938,125,2564.941124
-4.333445,150,2567.98324
-6.363385,150,2570.911034
-3.100735,150,2573.750012
-6.683818,150,2577.481455
-4.409544,150,2580.72113
-4.980837,150,2584.373141
-2.907211,150,2589.905923
-5.631934,150,2593.456324
-3.313825,150,2597.007874
9.544863,131,2600.101142
-1.678063,150,2603.428292
9.817674,68,2604.739749
10.296924,91,2606.752933
11.139038,46,2607.586901
-2.930329,150,2610.621242
9.9277,67,2612.117131
-3.437077,150,2615.851757
4.683876,98,2618.182674
-4.673332,150,2621.828784
-2.896545,150,2625.21699
10.242309,46,2626.27303
9.296705,75,2628.278152
-3.399202,150,2631.69615
9.156343,103,2633.9178
-3.429393,150,2639.907188
9.616323,61,2641.407023
10.871865,50,2642.376069
9.293209,98,2644.331155
-4.876299,150,2647.254593
10.491484,72,2648.477157
11.152299,34,2649.125645
-5.640554,150,2653.040732
10.433189,46,2654.372499
-5.581552,150,2658.078486
10.862633,53,2659.425225
-3.167811,150,2663.170591
-5.460549,150,2666.690044
-4.579036,150,2669.988543
9.42268,127,2672.918195
9.758157,45,2674.039773
-2.702557,150,2677.823631
-2.700101,150,2680.792037
7.543422,73,2682.245897
10.025162,67,2683.733455
10.19102,95,2687.599209
-4.548159,150,2691.428672
-6.007319,150,2695.232591
9.346976,114,2698.485632
10.60285,52,2699.684421
9.97002,45,2700.848552
10.310646,126,2704.09563
-3.230166,150,2707.589783
4.740604,118,2710.479228
-2.151319,150,2714.181788
9.885116,56,2715.47047
10.839388,63,2716.937366
9.397675,107,2719.330329
10.499689,29,2719.913551
-4.752756,150,2723.264275
-3.996868,150,2726.402889
-3.137738,150,2729.687102
-2.006607,150,2733.556273
-4.828914,150,2739.306404
9.791341,105,2741.840878
-4.477383,150,2745.403591
9.303018,50,2746.666651
9.764148,82,2748.595488
9.960316,94,2750.803984
0.243798,131,2754.087754
-4.621358,150,2757.135191
9.106734,73,2758.566494
-1.818111,150,2761.496961
10.039006,47,2762.43524
10.212081,98,2764.040634
8.278619,128,2766.716358
10.950543,80,2768.394984
-3.887546,150,2771.897197
-4.147929,150,2775.702655
-5.377081,150,2779.284782
-3.996442,150,2782.865241
-3.17484,150,2788.379662
9.80373,56,2789.781362
10.300577,60,2790.988103
-3.715309,150,2794.604212
-3.631659,150,2797.472934
10.442121,108,2799.569998
9.99406,56,2800.673586
9.513855,102,2802.31056
9.934856,95,2804.588004
-3.669534,150,2807.868936
-4.085107,150,2811.471048
8.586768,145,2814.77035
-4.929169,150,2818.570602
-3.983705,150,2822.193755
8.631919,72,2823.763657
-2.185595,150,2827.205444
8.724123,118,2830.019662
-3.650166,150,2835.328709
10.989288,54,2836.492176
-4.743338,150,2839.516278
-4.260625,150,2843.12449
-2.736809,150,2846.892438
10.511052,41,2847.873615
9.997207,61,2849.317958
-4.931502,150,2852.844684
11.189656,65,2854.416922
9.413493,48,2855.362639
8.811921,101,2857.810204
-4.05899,150,2861.530218
10.048742,49,2862.759404
8.591627,81,2864.574143
11.269668,53,2865.885772
10.228876,86,2867.880584
-2.190272,150,2871.206023
11.1668,42,2872.032069
9.671965,67,2873.280719
11.78933,58,2874.43239
10.602189,78,2875.91379
-4.428897,150,2878.923364
-2.805565,150,2884.51326
10.907926,55,2885.865681
10.958566,65,2887.515251
-3.659138,150,2890.965131
-2.646526,150,2894.537374
-4.591658,150,2897.854459
-4.312637,150,2901.508056
9.795144,79,2903.581141
9.740101,102,2905.774231
-3.839255,150,2909.611928
11.309607,77,2911.105875
10.041025,68,2912.437661
-3.322457,150,2915.30057
-5.52004,150,2918.278074
10.158689,54,2919.59305
10.417103,63,2921.127307
10.439592,56,2922.718374
-4.362576,150,2926.250038
9.430402,102,2928.57151
10.646071,77,2932.55981
10.164778,92,2934.700843
-4.205802,150,2938.290159
-4.399522,150,2942.063607
-3.522555,150,2945.618216
-4.985734,150,2948.73913
10.173923,36,2949.455226
10.077482,60,2950.655688
8.374423,126,2953.448193
10.47899,39,2954.257182
10.868393,79,2955.718874
-4.674567,150,2959.374508
10.076843,72,2961.047185
9.803152,83,2962.976133
-4.661077,150,2966.595978
10.449246,47,2967.709062
10.252348,66,2969.47359
-4.22401,150,2973.004348
-4.354939,150,2976.503764
10.187916,51,2977.676056
11.236956,34,2978.4148
-4.406947,150,2984.184111
9.218195,122,2986.778107
-4.247244,150,2989.759224
-3.105442,150,2992.631443
-4.732274,150,2995.570082
10.066072,77,2997.29614
10.52626,39,2998.00369
-3.935894,150,3001.689542
9.6222,47,3002.827362
-4.459155,150,3006.629054
11.527326,74,3008.338318
-3.944336,150,3011.668446
-3.68252,150,3015.180568
-0.860628,150,3018.632404
10.429395,40,3019.734097
10.547984,60,3021.146215
10.34859,38,3022.106742
10.483394,49,3023.316424
11.800741,52,3024.431282
-4.325356,150,3029.292878
10.122405,40,3030.085586
9.968138,54,3031.185504
-29.16647,150,3034.417025
-5.329029,150,3037.665282
10.583217,62,3039.214343
11.197035,58,3040.596205
11.192798,45,3041.604375
-4.415385,150,3044.901974
12.484846,36,3045.793391
-3.779187,150,3049.566451
-3.837322,150,3053.209255
9.85603,45,3054.304529
10.585531,86,3056.49586
10.961708,50,3057.587496
-5.155391,150,3061.168359
5.033859,76,3063.003328
10.809186,58,3064.211074
-4.738058,150,3067.246585
-4.45001,150,3069.872145
10.530586,42,3070.798544
-4.545566,150,3074.354435
-3.691054,150,3080.506046
-4.914198,150,3084.181991
-5.949602,150,3087.794812
-4.103436,150,3091.483386
8.131244,129,3094.74638
10.096853,70,3096.093291
10.21704,47,3097.249269
-4.6973,150,3100.878114
-4.315051,150,3103.904025
10.363853,81,3105.596429
9.924623,66,3106.853646
10.85944,72,3108.420246
-5.453566,150,3111.818472
9.793681,57,3113.216903
9.871653,64,3114.706935
-5.163147,150,3118.277494
-3.873593,150,3121.575283
9.137035,71,3123.387937
-4.05507,150,3129.130405
9.775777,80,3131.108607
-5.453823,150,3135.028128
9.142451,68,3136.799721
-3.173378,150,3140.461914
10.370591,52,3141.470174
9.573327,56,3142.763705
-4.884773,150,3146.011885
-3.556691,150,3149.314487
-4.123386,150,3152.873145
9.340388,61,3154.407827
-5.191173,150,3158.153793
-5.596358,150,3161.789449
-3.612061,150,3165.557086
10.854619,100,3168.033366
-3.927566,150,3171.787442
10.557484,59,3173.203348
7.351051,51,3174.526469
9.791602,52,3175.821605
11.103258,30,3176.596096
9.333398,91,3180.469304
9.860864,77,3182.346346
10.223487,78,3184.003503
10.785712,46,3184.882257
10.051602,56,3186.096616
-5.482737,150,3189.794975
9.460048,70,3191.437972
9.120858,53,3192.803427
-15.222995,150,3196.62139
-5.156965,150,3200.582863
-3.877761,150,3204.01342
11.62494,40,3205.13137
-4.740279,150,3209.021282
10.159059,41,3209.972264
9.990808,83,3211.963952
-4.778027,150,3215.82927
11.166938,59,3217.087454
10.620587,67,3218.340032
9.580097,64,3219.641599
-2.726984,150,3222.387838
10.530669,51,3223.488769
-6.013143,150,3228.804648
-4.973976,150,3232.334356
-5.24213,150,3236.004223
8.455427,91,3238.203341
9.718665,59,3239.680496
10.098105,49,3240.789552
-2.411943,150,3244.412692
9.221835,94,3246.713545
9.494988,88,3248.748005
-4.95514,150,3252.372536
10.457571,79,3254.359918
10.465636,85,3256.253994
10.341084,44,3257.13292
-4.16971,150,3259.870123
-3.864413,150,3262.667201
10.668948,76,3264.54107
9.945049,71,3266.199966
-4.1379,150,3269.667634
-5.362026,150,3273.296585
10.835964,89,3275.301363
