#{"t_start": 1774279009.95746, "env_id": "None"}
r,l,t
11.697213,86,6385.498743
9.864102,75,6387.142678
9.674364,102,6389.871683
6.355283,98,6392.447303
10.586012,66,6394.114818
11.799929,65,6398.461579
10.525289,103,6401.464159
11.191725,72,6403.221857
10.179452,67,6405.004295
10.444312,81,6407.177472
9.037948,91,6409.548734
9.311995,111,6412.250653
10.911518,78,6414.383515
9.268153,78,6416.378147
10.536631,72,6418.385358
9.949011,90,6420.799161
10.85063,86,6423.038061
12.584757,73,6425.013901
9.681352,101,6427.467386
10.321954,76,6429.476286
9.934661,69,6431.305438
10.090324,101,6433.999023
10.376103,142,6437.807274
10.487031,64,6439.52038
11.412912,83,6441.604209
12.691797,59,6442.942261
10.766715,86,6445.306509
10.570878,68,6446.991145
11.097194,57,6448.380814
10.832759,75,6450.232859
10.044371,58,6454.095593
10.491836,75,6456.192687
11.858999,82,6458.455942
-5.036337,150,6462.467035
12.115217,85,6464.774208
10.132886,135,6468.079225
10.377448,95,6470.774803
11.980379,85,6473.00843
10.553807,49,6474.121693
10.821142,43,6475.277141
11.216441,69,6476.996521
10.832328,68,6478.603951
-4.613749,150,6482.429472
-1.65032,150,6486.417649
10.66563,94,6488.883981
12.547136,66,6490.65751
9.831176,83,6492.809506
4.326417,127,6496.060038
10.164349,61,6497.606289
10.124708,66,6499.331287
10.404888,51,6500.689103
10.5463,103,6503.254452
9.877297,57,6504.621914
10.72479,85,6509.004676
12.252943,72,6510.933498
10.928688,77,6512.792347
9.653174,61,6514.196105
9.845903,71,6516.216988
11.20673,59,6517.766516
12.405634,49,6518.869243
10.023525,93,6521.414574
11.344144,48,6522.646792
10.865329,65,6524.362226
9.626514,76,6526.573941
10.653942,80,6528.527501
11.296771,84,6530.969681
12.3503,82,6533.036736
11.078719,59,6534.617246
10.312866,96,6536.920862
10.496927,47,6538.017385
13.25909,75,6540.0104
8.439702,97,6542.649045
11.661848,74,6544.505004
10.354573,88,6546.792169
10.924309,72,6548.377351
10.711615,89,6550.686238
12.049947,55,6552.090471
10.387876,99,6554.509651
10.000873,82,6556.664805
7.929508,78,6558.644237
10.119123,60,6560.040617
9.832431,84,6564.879922
6.272301,90,6567.210694
10.194635,88,6569.066385
10.13602,58,6570.543781
10.575366,75,6572.443088
-2.788102,150,6576.226047
10.699912,77,6578.072531
10.903342,74,6579.974547
9.38783,87,6582.289661
10.933219,67,6583.932651
13.085022,67,6585.530098
10.416691,74,6587.423517
9.472877,61,6589.089514
13.64714,60,6590.727356
10.430332,73,6592.735173
10.510228,82,6594.778358
13.595197,59,6596.505666
9.425057,127,6599.516378
10.25271,122,6602.558191
11.282259,67,6604.398634
11.00351,69,6606.156716
9.89567,113,6609.149556
11.340762,60,6610.575989
9.2046,86,6612.623732
7.729898,105,6615.371502
8.866999,76,6619.591881
11.035244,86,6621.995044
10.007203,83,6624.069144
11.095221,81,6626.079111
-0.563524,150,6630.018697
10.348553,95,6632.222572
11.144631,71,6633.972266
6.195515,103,6636.706728
10.979687,43,6637.704458
10.433419,82,6639.821453
10.960252,73,6641.606516
11.434453,80,6643.690859
7.653695,80,6645.603605
10.839856,58,6647.067
10.170776,92,6649.388338
13.036228,77,6651.366703
10.122215,91,6653.650814
11.094282,92,6656.108944
11.57134,78,6658.325539
11.163992,51,6659.644529
10.912085,59,6661.258278
7.816139,96,6663.302394
10.562736,70,6665.014031
10.576016,70,6666.811244
9.606373,100,6669.248111
10.861852,127,6674.754181
9.625621,71,6676.616274
10.240637,83,6678.739729
8.566108,149,6682.700328
10.488646,77,6684.753805
10.563694,68,6686.472696
10.426078,49,6687.60411
10.480694,47,6688.913596
10.019181,90,6691.39604
9.531346,94,6693.919431
9.150873,105,6695.969821
10.967091,73,6697.654572
10.023032,89,6699.768033
10.590822,84,6701.873127
9.810776,81,6703.800512
11.690545,94,6706.25768
11.16985,65,6707.87836
10.504691,63,6709.605282
10.765765,71,6711.376205
9.387652,147,6715.248751
11.920034,48,6716.404095
1.01549,150,6720.456101
9.957929,122,6723.768558
