#{"t_start": 1774417216.9971836, "env_id": "None"}
r,l,t
11.083046,39,3786.379045
7.600616,35,3788.132136
11.348319,35,3789.844433
10.717903,43,3792.035013
10.513051,34,3793.80552
10.558784,20,3794.759955
10.227559,47,3797.097553
10.358472,36,3799.018325
9.904911,68,3802.636678
10.511897,36,3804.557067
10.832597,48,3807.113949
10.191481,23,3808.283416
10.533019,31,3809.826966
10.183163,39,3811.910312
9.989524,41,3814.123229
10.640346,33,3815.932035
11.04298,42,3818.168187
11.033872,51,3820.632819
11.13443,51,3823.291922
10.195807,45,3825.381759
10.690966,44,3827.724057
10.037218,38,3829.687307
11.056647,35,3831.360003
9.247337,48,3833.69921
10.96652,39,3835.962927
10.980988,37,3837.745654
10.565255,39,3839.599355
9.439582,52,3842.137831
10.817015,62,3845.146005
10.647632,37,3846.889993
10.658631,32,3848.468318
10.365021,41,3850.57003
10.663452,30,3852.128219
10.964593,30,3853.624013
10.712087,45,3855.765373
10.019794,27,3856.967847
10.598469,49,3859.461791
9.846204,37,3861.374008
10.668163,44,3863.673704
10.886976,26,3867.51298
10.907674,45,3869.637051
10.164073,36,3871.2469
10.081428,52,3873.657344
11.074043,43,3875.830357
10.37669,56,3878.767745
10.892122,41,3880.855433
10.56215,50,3883.523075
10.405568,35,3885.385947
10.876858,25,3886.709409
10.932252,38,3888.608436
10.885708,43,3890.533952
10.592739,45,3892.836951
10.899034,40,3894.781257
10.859868,34,3896.486318
11.014704,32,3898.108878
10.766655,38,3899.900172
9.616511,37,3901.630951
10.343316,36,3903.468468
10.246498,37,3905.285054
10.754647,32,3906.942034
7.014716,122,3913.044723
10.367803,29,3914.520335
10.67703,32,3916.164706
10.935382,49,3918.555742
9.310599,74,3921.979841
9.988824,37,3923.768212
10.739165,39,3925.601298
10.670427,44,3927.877674
10.640342,46,3930.150623
9.862261,75,3933.94881
5.476359,63,3937.150467
10.969106,43,3939.379582
9.045001,61,3942.672835
11.005818,59,3945.656113
9.99686,66,3949.172515
10.916217,27,3950.459239
10.95,25,3951.686176
10.427375,62,3954.753796
10.61737,43,3956.630331
10.830484,37,3958.414577
10.581284,58,3961.059682
11.217917,40,3963.09719
10.384612,26,3964.29449
10.925538,49,3966.631271
10.60853,38,3971.422102
10.402089,66,3974.512611
10.095117,61,3977.573342
10.415828,52,3980.152295
10.804127,51,3982.740418
10.466751,32,3984.319855
9.906255,65,3987.299931
10.867537,45,3989.421304
10.941398,44,3991.539807
10.097708,43,3993.723663
11.011818,29,3995.141862
10.311361,50,3997.619789
10.990952,43,3999.792461
10.412508,56,4002.641933
10.399271,47,4004.93241
8.863779,65,4007.919982
9.827679,54,4010.638865
10.297393,26,4011.79331
10.646007,51,4014.369124
7.09113,106,4019.610646
10.222019,60,4022.485695
10.985512,49,4024.831175
11.054048,46,4027.120196
10.587274,65,4030.473536
10.677064,31,4032.018569
10.0331,37,4033.725157
10.275035,50,4036.293109
5.431982,59,4039.365609
11.190057,43,4041.543376
10.384804,35,4043.292306
10.871397,26,4044.454022
8.930388,55,4047.092781
10.977942,53,4049.719555
10.521446,22,4050.835125
10.17273,43,4052.945141
10.462642,50,4055.298222
10.678065,45,4057.231789
10.125983,48,4059.640666
10.518341,36,4061.384724
10.882534,45,4063.685436
9.58477,44,4065.829256
10.322397,43,4067.883036
10.673632,29,4069.24488
11.004373,31,4070.705821
11.076143,42,4075.474868
10.800371,31,4076.840067
10.506338,59,4079.785987
