#{"t_start": 1774286078.2650437, "env_id": "None"}
r,l,t
5.63454,200,3167.62146
5.623845,200,3172.872679
3.894867,200,3178.317999
-5.047961,200,3182.945303
2.642448,200,3188.146417
-3.09836,200,3193.404556
5.370181,200,3198.595227
0.6148,200,3203.779362
-4.510465,200,3209.207968
-3.646631,200,3214.309176
5.441149,200,3222.123714
-3.05971,200,3227.009945
-4.71511,200,3232.263797
-4.560026,200,3237.249793
-3.735631,200,3242.30402
3.916931,200,3247.01746
6.854521,200,3252.134531
-5.981459,200,3257.027254
-2.444063,200,3262.488549
-3.60843,200,3267.502417
2.318091,200,3275.16316
-2.71809,200,3280.208511
6.564533,200,3285.363439
-4.739424,200,3290.663556
-4.152328,200,3295.8777
8.037994,200,3300.915186
2.294385,200,3305.973125
4.154573,200,3310.948126
-2.093302,200,3316.034032
6.611296,200,3321.095631
-4.373345,200,3328.766638
4.837375,200,3334.028352
3.895418,200,3339.246186
-4.056517,200,3343.891503
2.161302,200,3349.029181
2.644069,200,3354.15354
5.253969,200,3359.546241
-3.445169,200,3364.480549
5.313161,200,3369.61129
6.422874,200,3374.749693
6.44921,200,3382.639778
-3.306707,200,3388.013547
-2.648129,200,3393.448059
-3.49,200,3398.801324
4.17604,200,3403.648993
-3.218886,200,3408.567682
1.825541,200,3413.586921
4.662264,200,3418.929424
3.014206,200,3424.039469
-1.319194,200,3429.184579
6.556031,200,3434.551003
2.9587,200,3441.796005
7.402277,200,3446.882385
6.639615,200,3452.128322
-1.821136,200,3457.447923
-4.936056,200,3462.455184
-3.122116,200,3467.724805
2.648973,200,3472.935414
4.051639,200,3478.336495
6.437507,200,3483.513303
-3.006911,200,3488.748731
5.237177,200,3496.724743
-3.710349,200,3501.247121
4.917094,200,3506.211073
2.540492,200,3511.578852
5.167132,200,3516.605431
3.862068,200,3521.757368
5.288852,200,3526.804032
3.832202,200,3531.772549
-4.387981,200,3536.872068
2.610198,200,3542.134161
-3.122666,200,3549.752071
5.172697,200,3554.874435
4.002699,200,3559.882499
-3.951625,200,3564.433741
-2.712524,200,3569.447897
3.415988,200,3574.586327
6.724573,200,3579.812499
-3.975987,200,3584.912253
-4.594133,200,3589.921099
-3.745278,200,3595.091312
-4.574571,200,3602.253228
5.245413,200,3607.441807
-3.25464,200,3612.748215
3.536716,200,3618.097344
8.125255,200,3623.436433
2.901456,200,3628.222215
-3.420514,200,3632.91188
4.196791,200,3638.514088
3.814815,200,3643.530393
8.125141,200,3648.681023
-3.094251,200,3653.673996
-1.728755,200,3660.655639
6.265199,200,3665.856172
0.225887,200,3671.021276
-3.31408,200,3676.375802
5.002048,200,3681.358496
3.903902,200,3686.589109
4.407458,200,3691.711577
-3.36209,200,3696.525404
4.290277,200,3701.767037
-3.753763,200,3707.006359
4.651202,200,3714.690693
-4.839419,200,3719.860334
6.76538,200,3724.67031
4.535004,200,3729.703513
4.813563,200,3734.596824
5.40966,200,3739.784191
1.999925,200,3744.716534
-3.610566,200,3749.912174
7.737375,200,3755.341991
4.524561,200,3760.29137
6.733859,200,3767.672992
-3.966104,200,3772.907561
5.493514,200,3778.090085
5.59113,200,3783.369393
8.050633,200,3788.432452
3.282389,200,3793.565953
-3.460353,200,3798.479815
-3.360187,200,3803.698553
6.363031,200,3809.000411
6.941732,200,3814.02001
5.165447,200,3821.621119
7.025319,200,3826.837202
-3.166549,200,3832.12268
4.298617,200,3837.062262
6.461487,200,3842.208635
-2.827652,200,3847.012037
5.393669,200,3851.745098
3.637514,200,3856.769164
-2.021389,200,3861.932626
2.004838,200,3867.170445
4.804048,200,3872.284299
6.155559,200,3879.945324
4.290803,200,3884.587674
-3.09957,200,3889.683533
-4.637676,200,3895.155898
6.861051,200,3900.423064
-2.125861,200,3905.549377
-2.370228,200,3910.536475
5.372659,200,3915.30361
6.624404,200,3920.023958
-6.351448,200,3925.265445
3.870947,200,3932.69135
4.962497,200,3937.87607
3.290737,200,3943.2318
8.591132,200,3948.240158
5.677778,200,3953.679083
-3.198251,200,3959.017241
5.493835,200,3964.306174
4.377349,200,3969.547828
6.883015,200,3974.761032
7.174776,200,3979.839146
5.059593,200,3987.177985
4.191237,200,3992.555371
3.364355,200,3997.878463
-2.79005,200,4003.365334
7.003629,200,4008.696306
-4.147629,200,4013.497949
6.580916,200,4018.969036
8.594787,200,4024.168252
5.186277,200,4029.036291
2.92078,200,4034.131899
-5.154347,200,4041.946327
5.338453,200,4046.830399
8.363124,200,4051.829449
5.074102,200,4056.819551
-0.084215,200,4062.10018
6.965855,200,4067.150716
5.509562,200,4072.404969
8.554327,200,4077.222676
3.089572,200,4082.526485
3.272988,200,4087.673007
5.86791,200,4092.521472
7.825156,200,4100.290131
-2.315453,200,4105.528373
3.597407,200,4110.333297
-2.240061,200,4115.612893
6.165454,200,4120.498617
-3.522839,200,4125.768524
10.065794,200,4131.099564
5.958815,200,4136.213647
6.66877,200,4141.169359
5.871759,200,4146.269301
7.241242,200,4153.523219
5.590609,200,4158.552321
6.400576,200,4163.805828
9.103473,200,4169.25436
5.56128,200,4173.78402
7.665382,200,4179.096059
8.15513,200,4184.155767
7.381202,200,4189.277892
-3.291216,200,4194.509812
1.970332,200,4199.801739
4.777577,200,4206.918237
4.507504,200,4212.16475
-3.058902,200,4217.238469
5.007541,200,4222.286412
5.435137,200,4227.375356
6.75426,200,4232.876381
3.069757,200,4237.726146
-3.106243,200,4242.782101
1.337176,200,4248.130939
5.598979,200,4253.23109
6.579347,200,4261.066464
6.382708,200,4266.601357
7.41396,200,4271.501669
6.16415,200,4276.696334
-0.171853,200,4281.802589
-2.57964,200,4287.246504
7.46209,200,4292.1664
6.693165,200,4297.399834
5.439503,200,4301.805386
-0.336429,200,4306.834129
5.997218,200,4311.897548
5.446114,200,4319.566279
-1.167387,200,4324.849569
7.625067,200,4329.748109
5.970509,200,4334.415257
5.670691,200,4339.600805
3.754504,200,4344.594419
4.585833,200,4349.786562
-1.066459,200,4354.769283
6.59369,200,4359.874938
3.792718,200,4364.469669
-0.702837,200,4372.443861
2.115834,200,4377.665865
8.255913,200,4383.045729
3.801901,200,4388.411461
3.906982,200,4393.658043
-2.932548,200,4398.563816
6.151755,200,4403.665246
-3.610654,200,4409.192045
5.612474,200,4414.357654
4.695924,200,4419.646412
7.143016,200,4427.264335
1.928777,200,4432.238189
-4.473323,200,4437.67664
5.406255,200,4443.189723
5.582035,200,4448.149705
-2.636332,200,4453.475105
6.200771,200,4458.521312
0.558475,200,4463.149
3.223419,200,4468.430495
4.784437,200,4473.6458
7.283557,200,4481.456151
8.481152,200,4486.670781
5.008398,200,4491.824666
5.179127,200,4497.244727
4.330121,200,4502.419155
8.151614,200,4507.511131
4.403252,200,4512.60325
